"from","to","relationship","rel2"
"KSY(96)","BOG(98)",0,0
"KSY(96)","SSM(98)",0,0
"KSY(96)","SHS(99)",0,0
"KSY(96)","SDS(92)",0,0
"KSY(96)","SSY(97)",0,0
"KSY(96)","SJEE(99)",0,0
"KSY(96)","SH(96)",0,0
"KSY(96)","SYJ(97)",0,0
"KSY(96)","AMJ(99)",0,0
"KSY(96)","ASH(99)",0,0
"KSY(96)","OSJ(98)",0,0
"KSY(96)","OSH(99)",0,0
"KSY(96)","OSM(98)",2,1
"KSY(96)","OJY(98)",0,0
"KSY(96)","OSJ(97)",0,0
"KSY(96)","YMS(99)",0,0
"KSY(96)","YYH(93)",0,0
"KSY(96)","YHJ(96)",0,0
"KSY(96)","YSH(99)",0,0
"KSY(96)","YAR(97)",0,0
"KSY(96)","LKC(93)",0,0
"KSY(96)","LDY(99)",0,0
"KSY(96)","LDJ(93)",0,0
"KSY(96)","LSH(99)",0,0
"KSY(96)","LSJ(94)",0,0
"KSY(96)","LYJ(98)",0,0
"KSY(96)","LWH(98)",0,0
"KSY(96)","LYS(97)",0,0
"KSY(96)","LIH(94)",0,0
"KSY(96)","LJH(97)",0,0
"KSY(96)","LJM(98)",0,0
"KSY(96)","LJY(97)",0,0
"KSY(96)","LJA(00)",0,0
"KSY(96)","LCH(95)",0,0
"KSY(96)","LHW(92)",0,0
"KSY(96)","LHH(93)",0,0
"KSY(96)","JMK(98)",0,0
"KSY(96)","JSH(94)",0,0
"KSY(96)","JJH(92)",0,0
"KSY(96)","JYW(94)",0,0
"KSY(96)","JYK(93)",0,0
"KSY(96)","JYL(98)",0,0
"KSY(96)","JJY(92)",0,0
"KSY(96)","JJK(98)",0,0
"KSY(96)","JMY(98)",0,0
"KSY(96)","JYN(96)",0,0
"KSY(96)","JYW(92)",0,0
"KSY(96)","JSM(98)",0,0
"KSY(96)","CNG(99)",0,0
"KSY(96)","CSB(98)",0,0
"KSY(96)","CJI(94)",0,0
"KSY(96)","HEG(97)",0,0
"KSY(98)","BHJ(99)",0,0
"KSY(98)","CSH(93)",0,0
"KSY(98)","EDH(95)",0,0
"KSY(98)","HHM(95)",0,0
"KSY(98)","HWM(95)",0,0
"KSY(98)","JCG(98)",0,0
"KSY(98)","JDH(94)",0,0
"KSY(98)","JEJ(95)",0,0
"KSY(98)","JHJ(99)",0,0
"KSY(98)","JYG(96)",0,0
"KSY(98)","JYJ(94)",0,0
"KSY(98)","JYJ(95)",0,0
"KSY(98)","KDK(99)",0,0
"KSY(98)","KGP(94)",0,0
"KSY(98)","KHJ(98)",0,0
"KSY(98)","KHS(98)",0,0
"KSY(98)","KJH(96)",0,0
"KSY(98)","KJH(99)",0,0
"KSY(98)","KMS(99)",0,0
"KSY(98)","KSH(99)",0,0
"KSY(98)","KSJ(94)",0,0
"KSY(98)","LGC(94)",0,0
"KSY(98)","LGS(99)",0,0
"KSY(98)","LJH(94)",0,0
"KSY(98)","PJY(95)",0,0
"KSY(98)","PKT(95)",0,0
"KSY(98)","RSW(96)",0,0
"KSY(98)","RSW(98)",0,0
"KSY(98)","SHS(98)",0,0
"KSY(98)","SJE(99)",0,0
"KSY(98)","SJY(98)",0,0
"KSY(98)","SSH(96)",0,0
"KSY(98)","SYS(99)",0,0
"KSY(98)","UDH(95)",0,0
"KSY(98)","YHW(98)",0,0
"KSY(98)","YJE(97)",0,0
"KSY(98)","YJW(99)",0,0
"KSY(98)","YSH(99)",0,0
"KSY(98)","YSHH(99)",0,0
"KSY(98)","KES(94)",0,0
"KSY(98)","KSY(98)",0,0
"KSY(98)","KSH(98)",0,0
"KSY(98)","KYH(94)",0,0
"KSY(98)","KYS(99)",0,0
"KSY(98)","KKH(99)",0,0
"KSY(98)","KKH(95)",0,0
"KSY(98)","KKB(93)",0,0
"KSY(98)","KDY(98)",0,0
"KSY(98)","KDH(97)",0,0
"KSY(98)","KDG(99)",0,0
"KSY(98)","KMG(94)",0,0
"KSY(98)","KMT(99)",0,0
"KSY(98)","KSJ(99)",0,0
"KSY(98)","KSY(98)",0,0
"KSY(98)","KSY(96)",2,1
"KSY(98)","KSJ(93)",0,0
"KSY(98)","KSH(99)",0,0
"KSY(98)","KYB(99)",0,0
"KSY(98)","KJH(98)",0,0
"KSY(98)","KJB(93)",0,0
"KSY(98)","KJS(92)",0,0
"KSY(98)","KJH(98)",0,0
"KSY(98)","KJSS(92)",0,0
"KSY(98)","KPU(98)",0,0
"KSY(98)","KHN(94)",0,0
"KSY(98)","KHJ(94)",0,0
"KSY(98)","NMR(97)",0,0
"KSY(98)","NSJ(99)",0,0
"KSY(98)","MJU(99)",0,0
"KSY(98)","MSJ(93)",0,0
"KSY(98)","PSU(93)",0,0
"KSY(98)","PSJ(95)",0,0
"KSY(98)","PSO(94)",0,0
"KSY(98)","PYJ(97)",2,1
"KSY(98)","POG(93)",0,0
"KSY(98)","PEB(95)",0,0
"KSY(98)","PJM(94)",0,0
"KSY(98)","PHY(99)",0,0
"KSY(98)","PHJ(99)",0,0
"KSY(98)","BYJ(99)",0,0
"KSY(98)","BOG(98)",0,0
"KSY(98)","SSM(98)",0,0
"KSY(98)","SHS(99)",0,0
"KSY(98)","SDS(92)",0,0
"KSY(98)","SSY(97)",0,0
"KSY(98)","SJEE(99)",2,1
"KSY(98)","SH(96)",0,0
"KSY(98)","SYJ(97)",0,0
"KSY(98)","AMJ(99)",0,0
"KSY(98)","ASH(99)",0,0
"KSY(98)","OSJ(98)",1,1
"KSY(98)","OSH(99)",0,0
"KSY(98)","OSM(98)",0,0
"KSY(98)","OJY(98)",0,0
"KSY(98)","OSJ(97)",0,0
"KSY(98)","YMS(99)",0,0
"KSY(98)","YYH(93)",0,0
"KSY(98)","YHJ(96)",0,0
"KSY(98)","YSH(99)",0,0
"KSY(98)","YAR(97)",0,0
"KSY(98)","LKC(93)",0,0
"KSY(98)","LDY(99)",0,0
"KSY(98)","LDJ(93)",0,0
"KSY(98)","LSH(99)",0,0
"KSY(98)","LSJ(94)",0,0
"KSY(98)","LYJ(98)",0,0
"KSY(98)","LWH(98)",0,0
"KSY(98)","LYS(97)",0,0
"KSY(98)","LIH(94)",0,0
"KSY(98)","LJH(97)",0,0
"KSY(98)","LJM(98)",0,0
"KSY(98)","LJY(97)",0,0
"KSY(98)","LJA(00)",0,0
"KSY(98)","LCH(95)",0,0
"KSY(98)","LHW(92)",0,0
"KSY(98)","LHH(93)",0,0
"KSY(98)","JMK(98)",0,0
"KSY(98)","JSH(94)",0,0
"KSY(98)","JJH(92)",0,0
"KSY(98)","JYW(94)",0,0
"KSY(98)","JYK(93)",0,0
"KSY(98)","JYL(98)",0,0
"KSY(98)","JJY(92)",0,0
"KSY(98)","JJK(98)",0,0
"KSY(98)","JMY(98)",0,0
"KSY(98)","JYN(96)",0,0
"KSY(98)","JYW(92)",0,0
"KSY(98)","JSM(98)",0,0
"KSY(98)","CNG(99)",0,0
"KSY(98)","CSB(98)",0,0
"KSY(98)","CJI(94)",0,0
"KSY(98)","HEG(97)",0,0
"KSY(98)","BHJ(99)",0,0
"KSY(98)","CSH(93)",0,0
"KSY(98)","EDH(95)",0,0
"KSY(98)","HHM(95)",0,0
"KSY(98)","HWM(95)",0,0
"KSY(98)","JCG(98)",0,0
"KSY(98)","JDH(94)",0,0
"KSY(98)","JEJ(95)",0,0
"KSY(98)","JHJ(99)",0,0
"KSY(98)","JYG(96)",0,0
"KSY(98)","JYJ(94)",0,0
"KSY(98)","JYJ(95)",0,0
"KSY(98)","KDK(99)",0,0
"KSY(98)","KGP(94)",0,0
"KSY(98)","KHJ(98)",0,0
"KSY(98)","KHS(98)",0,0
"KSY(98)","KJH(96)",0,0
"KSY(98)","KJH(99)",0,0
"KSY(98)","KMS(99)",0,0
"KSY(98)","KSH(99)",0,0
"KSY(98)","KSJ(94)",0,0
"KSY(98)","LGC(94)",0,0
"KSY(98)","LGS(99)",0,0
"KSY(98)","LJH(94)",0,0
"KSY(98)","PJY(95)",0,0
"KSY(98)","PKT(95)",0,0
"KSY(98)","RSW(96)",0,0
"KSY(98)","RSW(98)",0,0
"KSY(98)","SHS(98)",0,0
"KSY(98)","SJE(99)",0,0
"KSY(98)","SJY(98)",0,0
"KSY(98)","SSH(96)",0,0
"KSY(98)","SYS(99)",0,0
"KSY(98)","UDH(95)",0,0
"KSY(98)","YHW(98)",0,0
"KSY(98)","YJE(97)",0,0
"KSY(98)","YJW(99)",0,0
"KSY(98)","YSH(99)",0,0
"KSY(98)","YSHH(99)",0,0
"KSY(98)","KES(94)",0,0
"KSY(98)","KSY(98)",0,0
"KSY(98)","KSH(98)",4,1
"KSY(98)","KYH(94)",0,0
"KSY(98)","KYS(99)",0,0
"KSY(98)","KKH(99)",0,0
"KSY(98)","KKH(95)",0,0
"KSY(98)","KKB(93)",0,0
"KSY(98)","KDY(98)",0,0
"KSY(98)","KDH(97)",0,0
"KSY(98)","KDG(99)",0,0
"KSY(98)","KMG(94)",0,0
"KSY(98)","KMT(99)",0,0
"KSY(98)","KSJ(99)",0,0
"KSY(98)","KSY(98)",0,0
"KSY(98)","KSY(96)",0,0
"KSY(98)","KSJ(93)",0,0
"KSY(98)","KSH(99)",0,0
"KSY(98)","KYB(99)",0,0
"KSY(98)","KJH(98)",0,0
"KSY(98)","KJB(93)",0,0
"KSY(98)","KJS(92)",0,0
"KSY(98)","KJH(98)",0,0
"KSY(98)","KJSS(92)",0,0
"KSY(98)","KPU(98)",0,0
"KSY(98)","KHN(94)",0,0
"KSY(98)","KHJ(94)",0,0
"KSY(98)","NMR(97)",0,0
"KSY(98)","NSJ(99)",0,0
"KSY(98)","MJU(99)",0,0
"KSY(98)","MSJ(93)",0,0
"KSY(98)","PSU(93)",0,0
"KSY(98)","PSJ(95)",0,0
"KSY(98)","PSO(94)",0,0
"KSY(98)","PYJ(97)",0,0
"KSY(98)","POG(93)",0,0
"KSY(98)","PEB(95)",0,0
"KSY(98)","PJM(94)",0,0
"KSY(98)","PHY(99)",0,0
"KSY(98)","PHJ(99)",0,0
"KSY(98)","BYJ(99)",0,0
"KSY(98)","BOG(98)",2,1
"KSY(98)","SSM(98)",3,1
"KSY(98)","SHS(99)",0,0
"KSY(98)","SDS(92)",0,0
"KSY(98)","SSY(97)",0,0
"KSY(98)","SJEE(99)",0,0
"KSY(98)","SH(96)",0,0
"KSY(98)","SYJ(97)",0,0
"KSY(98)","AMJ(99)",0,0
"KSY(98)","ASH(99)",0,0
"KSY(98)","OSJ(98)",0,0
"KSY(98)","OSH(99)",0,0
"KSY(98)","OSM(98)",0,0
"KSY(98)","OJY(98)",0,0
"KSY(98)","OSJ(97)",0,0
"KSY(98)","YMS(99)",0,0
"KSY(98)","YYH(93)",0,0
"KSY(98)","YHJ(96)",0,0
"KSY(98)","YSH(99)",0,0
"KSY(98)","YAR(97)",0,0
"KSY(98)","LKC(93)",0,0
"KSY(98)","LDY(99)",0,0
"KSY(98)","LDJ(93)",0,0
"KSY(98)","LSH(99)",0,0
"KSY(98)","LSJ(94)",0,0
"KSY(98)","LYJ(98)",0,0
"KSY(98)","LWH(98)",0,0
"KSY(98)","LYS(97)",0,0
"KSY(98)","LIH(94)",0,0
"KSY(98)","LJH(97)",0,0
"KSY(98)","LJM(98)",0,0
"KSY(98)","LJY(97)",1,1
"KSY(98)","LJA(00)",0,0
"KSY(98)","LCH(95)",0,0
"KSY(98)","LHW(92)",0,0
"KSY(98)","LHH(93)",0,0
"KSY(98)","JMK(98)",0,0
"KSY(98)","JSH(94)",0,0
"KSY(98)","JJH(92)",0,0
"KSY(98)","JYW(94)",0,0
"KSY(98)","JYK(93)",0,0
"KSY(98)","JYL(98)",0,0
"KSY(98)","JJY(92)",0,0
"KSY(98)","JJK(98)",0,0
"KSY(98)","JMY(98)",0,0
"KSY(98)","JYN(96)",0,0
"KSY(98)","JYW(92)",0,0
"KSY(98)","JSM(98)",0,0
"KSY(98)","CNG(99)",0,0
"KSY(98)","CSB(98)",0,0
"KSY(98)","CJI(94)",0,0
"KSY(98)","HEG(97)",0,0
"KYB(99)","BHJ(99)",0,0
"KYB(99)","CSH(93)",0,0
"KYB(99)","EDH(95)",0,0
"KYB(99)","HHM(95)",0,0
"KYB(99)","HWM(95)",0,0
"KYB(99)","JCG(98)",0,0
"KYB(99)","JDH(94)",0,0
"KYB(99)","JEJ(95)",0,0
"KYB(99)","JHJ(99)",0,0
"KYB(99)","JYG(96)",0,0
"KYB(99)","JYJ(94)",0,0
"KYB(99)","JYJ(95)",0,0
"KYB(99)","KDK(99)",0,0
"KYB(99)","KGP(94)",0,0
"KYB(99)","KHJ(98)",0,0
"KYB(99)","KHS(98)",0,0
"KYB(99)","KJH(96)",0,0
"KYB(99)","KJH(99)",0,0
"KYB(99)","KMS(99)",0,0
"KYB(99)","KSH(99)",0,0
"KYB(99)","KSJ(94)",0,0
"KYB(99)","LGC(94)",0,0
"KYB(99)","LGS(99)",0,0
"KYB(99)","LJH(94)",0,0
"KYB(99)","PJY(95)",0,0
"KYB(99)","PKT(95)",0,0
"KYB(99)","RSW(96)",0,0
"KYB(99)","RSW(98)",0,0
"KYB(99)","SHS(98)",0,0
"KYB(99)","SJE(99)",0,0
"KYB(99)","SJY(98)",0,0
"KYB(99)","SSH(96)",0,0
"KYB(99)","SYS(99)",0,0
"KYB(99)","UDH(95)",0,0
"KYB(99)","YHW(98)",0,0
"KYB(99)","YJE(97)",0,0
"KYB(99)","YJW(99)",0,0
"KYB(99)","YSH(99)",0,0
"KYB(99)","YSHH(99)",0,0
"KYB(99)","KES(94)",0,0
"KYB(99)","KSY(98)",0,0
"KYB(99)","KSH(98)",0,0
"KYB(99)","KYH(94)",0,0
"KYB(99)","KYS(99)",0,0
"KYB(99)","KKH(99)",0,0
"KYB(99)","KKH(95)",0,0
"KYB(99)","KKB(93)",0,0
"KYB(99)","KDY(98)",0,0
"KYB(99)","KDH(97)",0,0
"KYB(99)","KDG(99)",0,0
"KYB(99)","KMG(94)",0,0
"KYB(99)","KMT(99)",0,0
"KYB(99)","KSJ(99)",0,0
"KYB(99)","KSY(98)",0,0
"KYB(99)","KSY(96)",0,0
"KYB(99)","KSJ(93)",0,0
"KYB(99)","KSH(99)",0,0
"KYB(99)","KYB(99)",0,0
"KYB(99)","KJH(98)",0,0
"KYB(99)","KJB(93)",0,0
"KYB(99)","KJS(92)",0,0
"KYB(99)","KJH(98)",0,0
"KYB(99)","KJSS(92)",0,0
"KYB(99)","KPU(98)",0,0
"KYB(99)","KHN(94)",0,0
"KYB(99)","KHJ(94)",0,0
"KYB(99)","NMR(97)",0,0
"KYB(99)","NSJ(99)",0,0
"KYB(99)","MJU(99)",0,0
"KYB(99)","MSJ(93)",0,0
"KYB(99)","PSU(93)",0,0
"KYB(99)","PSJ(95)",0,0
"KYB(99)","PSO(94)",0,0
"KYB(99)","PYJ(97)",0,0
"KYB(99)","POG(93)",0,0
"KYB(99)","PEB(95)",0,0
"KYB(99)","PJM(94)",0,0
"KYB(99)","PHY(99)",2,1
"KYB(99)","PHJ(99)",0,0
"KYB(99)","BYJ(99)",0,0
"KYB(99)","BOG(98)",0,0
"KYB(99)","SSM(98)",0,0
"KYB(99)","SHS(99)",0,0
"KYB(99)","SDS(92)",0,0
"KYB(99)","SSY(97)",0,0
"KYB(99)","SJEE(99)",0,0
"KYB(99)","SH(96)",0,0
"KYB(99)","SYJ(97)",0,0
"KYB(99)","AMJ(99)",0,0
"KYB(99)","ASH(99)",0,0
"KYB(99)","OSJ(98)",0,0
"KYB(99)","OSH(99)",1,1
"KYB(99)","OSM(98)",0,0
"KYB(99)","OJY(98)",0,0
"KYB(99)","OSJ(97)",0,0
"KYB(99)","YMS(99)",0,0
"KYB(99)","YYH(93)",0,0
"KYB(99)","YHJ(96)",0,0
"KYB(99)","YSH(99)",0,0
"KYB(99)","YAR(97)",0,0
"KYB(99)","LKC(93)",0,0
"KYB(99)","LDY(99)",0,0
"KYB(99)","LDJ(93)",0,0
"KYB(99)","LSH(99)",0,0
"KYB(99)","LSJ(94)",0,0
"KYB(99)","LYJ(98)",0,0
"KYB(99)","LWH(98)",0,0
"KYB(99)","LYS(97)",0,0
"KYB(99)","LIH(94)",0,0
"KYB(99)","LJH(97)",0,0
"KYB(99)","LJM(98)",0,0
"KYB(99)","LJY(97)",0,0
"KYB(99)","LJA(00)",1,1
"KYB(99)","LCH(95)",0,0
"KYB(99)","LHW(92)",0,0
"KYB(99)","LHH(93)",0,0
"KYB(99)","JMK(98)",0,0
"KYB(99)","JSH(94)",0,0
"KYB(99)","JJH(92)",0,0
"KYB(99)","JYW(94)",0,0
"KYB(99)","JYK(93)",0,0
"KYB(99)","JYL(98)",0,0
"KYB(99)","JJY(92)",0,0
"KYB(99)","JJK(98)",0,0
"KYB(99)","JMY(98)",0,0
"KYB(99)","JYN(96)",0,0
"KYB(99)","JYW(92)",0,0
"KYB(99)","JSM(98)",0,0
"KYB(99)","CNG(99)",0,0
"KYB(99)","CSB(98)",0,0
"KYB(99)","CJI(94)",0,0
"KYB(99)","HEG(97)",0,0
"LGS(99)","BHJ(99)",0,0
"LGS(99)","CSH(93)",0,0
"LGS(99)","EDH(95)",0,0
"LGS(99)","HHM(95)",0,0
"LGS(99)","HWM(95)",0,0
"LGS(99)","JCG(98)",0,0
"LGS(99)","JDH(94)",0,0
"LGS(99)","JEJ(95)",0,0
"LGS(99)","JHJ(99)",0,0
"LGS(99)","JYG(96)",0,0
"LGS(99)","JYJ(94)",0,0
"LGS(99)","JYJ(95)",0,0
"LGS(99)","KDK(99)",2,1
"LGS(99)","KGP(94)",0,0
"LGS(99)","KHJ(98)",0,0
"LGS(99)","KHS(98)",0,0
"LGS(99)","KJH(96)",0,0
"LGS(99)","KJH(99)",0,0
"LGS(99)","KMS(99)",0,0
"LGS(99)","KSH(99)",3,1
"LGS(99)","KSJ(94)",0,0
"LGS(99)","LGC(94)",0,0
"LGS(99)","LGS(99)",0,0
"LGS(99)","LJH(94)",0,0
"LGS(99)","PJY(95)",0,0
"LGS(99)","PKT(95)",0,0
"LGS(99)","RSW(96)",0,0
"LGS(99)","RSW(98)",0,0
"LGS(99)","SHS(98)",0,0
"LGS(99)","SJE(99)",0,0
"LGS(99)","SJY(98)",0,0
"LGS(99)","SSH(96)",0,0
"LGS(99)","SYS(99)",0,0
"LGS(99)","UDH(95)",0,0
"LGS(99)","YHW(98)",0,0
"LGS(99)","YJE(97)",0,0
"LGS(99)","YJW(99)",0,0
"LGS(99)","YSH(99)",1,1
"LGS(99)","YSHH(99)",0,0
"LGS(99)","KES(94)",0,0
"LGS(99)","KSY(98)",0,0
"LGS(99)","KSH(98)",0,0
"LGS(99)","KYH(94)",0,0
"LGS(99)","KYS(99)",0,0
"LGS(99)","KKH(99)",0,0
"LGS(99)","KKH(95)",0,0
"LGS(99)","KKB(93)",0,0
"LGS(99)","KDY(98)",0,0
"LGS(99)","KDH(97)",0,0
"LGS(99)","KDG(99)",0,0
"LGS(99)","KMG(94)",0,0
"LGS(99)","KMT(99)",0,0
"LGS(99)","KSJ(99)",0,0
"LGS(99)","KSY(98)",0,0
"LGS(99)","KSY(96)",0,0
"LGS(99)","KSJ(93)",0,0
"LGS(99)","KSH(99)",0,0
"LGS(99)","KYB(99)",0,0
"LGS(99)","KJH(98)",0,0
"LGS(99)","KJB(93)",0,0
"LGS(99)","KJS(92)",0,0
"LGS(99)","KJH(98)",0,0
"LGS(99)","KJSS(92)",0,0
"LGS(99)","KPU(98)",0,0
"LGS(99)","KHN(94)",0,0
"LGS(99)","KHJ(94)",0,0
"LGS(99)","NMR(97)",0,0
"LGS(99)","NSJ(99)",0,0
"LGS(99)","MJU(99)",0,0
"LGS(99)","MSJ(93)",0,0
"LGS(99)","PSU(93)",0,0
"LGS(99)","PSJ(95)",0,0
"LGS(99)","PSO(94)",0,0
"LGS(99)","PYJ(97)",0,0
"LGS(99)","POG(93)",0,0
"LGS(99)","PEB(95)",0,0
"LGS(99)","PJM(94)",0,0
"LGS(99)","PHY(99)",0,0
"LGS(99)","PHJ(99)",0,0
"LGS(99)","BYJ(99)",0,0
"LGS(99)","BOG(98)",0,0
"LGS(99)","SSM(98)",0,0
"LGS(99)","SHS(99)",0,0
"LGS(99)","SDS(92)",0,0
"LGS(99)","SSY(97)",0,0
"LGS(99)","SJEE(99)",0,0
"LGS(99)","SH(96)",0,0
"LGS(99)","SYJ(97)",0,0
"LGS(99)","AMJ(99)",0,0
"LGS(99)","ASH(99)",0,0
"LGS(99)","OSJ(98)",0,0
"LGS(99)","OSH(99)",0,0
"LGS(99)","OSM(98)",0,0
"LGS(99)","OJY(98)",0,0
"LGS(99)","OSJ(97)",0,0
"LGS(99)","YMS(99)",0,0
"LGS(99)","YYH(93)",0,0
"LGS(99)","YHJ(96)",0,0
"LGS(99)","YSH(99)",0,0
"LGS(99)","YAR(97)",0,0
"LGS(99)","LKC(93)",0,0
"LGS(99)","LDY(99)",0,0
"LGS(99)","LDJ(93)",0,0
"LGS(99)","LSH(99)",0,0
"LGS(99)","LSJ(94)",0,0
"LGS(99)","LYJ(98)",0,0
"LGS(99)","LWH(98)",0,0
"LGS(99)","LYS(97)",0,0
"LGS(99)","LIH(94)",0,0
"LGS(99)","LJH(97)",0,0
"LGS(99)","LJM(98)",0,0
"LGS(99)","LJY(97)",0,0
"LGS(99)","LJA(00)",0,0
"LGS(99)","LCH(95)",0,0
"LGS(99)","LHW(92)",0,0
"LGS(99)","LHH(93)",0,0
"LGS(99)","JMK(98)",0,0
"LGS(99)","JSH(94)",0,0
"LGS(99)","JJH(92)",0,0
"LGS(99)","JYW(94)",0,0
"LGS(99)","JYK(93)",0,0
"LGS(99)","JYL(98)",0,0
"LGS(99)","JJY(92)",0,0
"LGS(99)","JJK(98)",0,0
"LGS(99)","JMY(98)",0,0
"LGS(99)","JYN(96)",0,0
"LGS(99)","JYW(92)",0,0
"LGS(99)","JSM(98)",0,0
"LGS(99)","CNG(99)",0,0
"LGS(99)","CSB(98)",0,0
"LGS(99)","CJI(94)",0,0
"LGS(99)","HEG(97)",0,0
"LLH(94)","BHJ(99)",0,0
"LLH(94)","CSH(93)",0,0
"LLH(94)","EDH(95)",0,0
"LLH(94)","HHM(95)",0,0
"LLH(94)","HWM(95)",0,0
"LLH(94)","JCG(98)",0,0
"LLH(94)","JDH(94)",0,0
"LLH(94)","JEJ(95)",0,0
"LLH(94)","JHJ(99)",0,0
"LLH(94)","JYG(96)",0,0
"LLH(94)","JYJ(94)",0,0
"LLH(94)","JYJ(95)",0,0
"LLH(94)","KDK(99)",0,0
"LLH(94)","KGP(94)",0,0
"LLH(94)","KHJ(98)",0,0
"LLH(94)","KHS(98)",0,0
"LLH(94)","KJH(96)",0,0
"LLH(94)","KJH(99)",0,0
"LLH(94)","KMS(99)",0,0
"LLH(94)","KSH(99)",0,0
"LLH(94)","KSJ(94)",0,0
"LLH(94)","LGC(94)",0,0
"LLH(94)","LGS(99)",0,0
"LLH(94)","LJH(94)",0,0
"LLH(94)","PJY(95)",0,0
"LLH(94)","PKT(95)",0,0
"LLH(94)","RSW(96)",0,0
"LLH(94)","RSW(98)",0,0
"LLH(94)","SHS(98)",0,0
"LLH(94)","SJE(99)",0,0
"LLH(94)","SJY(98)",0,0
"LLH(94)","SSH(96)",0,0
"LLH(94)","SYS(99)",0,0
"LLH(94)","UDH(95)",0,0
"LLH(94)","YHW(98)",0,0
"LLH(94)","YJE(97)",0,0
"LLH(94)","YJW(99)",0,0
"LLH(94)","YSH(99)",0,0
"LLH(94)","YSHH(99)",0,0
"LLH(94)","KES(94)",0,0
"LLH(94)","KSY(98)",0,0
"LLH(94)","KSH(98)",0,0
"LLH(94)","KYH(94)",1,1
"LLH(94)","KYS(99)",0,0
"LLH(94)","KKH(99)",0,0
"LLH(94)","KKH(95)",0,0
"LLH(94)","KKB(93)",0,0
"LLH(94)","KDY(98)",0,0
"LLH(94)","KDH(97)",0,0
"LLH(94)","KDG(99)",0,0
"LLH(94)","KMG(94)",0,0
"LLH(94)","KMT(99)",0,0
"LLH(94)","KSJ(99)",0,0
"LLH(94)","KSY(98)",0,0
"LLH(94)","KSY(96)",0,0
"LLH(94)","KSJ(93)",0,0
"LLH(94)","KSH(99)",0,0
"LLH(94)","KYB(99)",0,0
"LLH(94)","KJH(98)",0,0
"LLH(94)","KJB(93)",0,0
"LLH(94)","KJS(92)",1,1
"LLH(94)","KJH(98)",0,0
"LLH(94)","KJSS(92)",0,0
"LLH(94)","KPU(98)",0,0
"LLH(94)","KHN(94)",0,0
"LLH(94)","KHJ(94)",0,0
"LLH(94)","NMR(97)",0,0
"LLH(94)","NSJ(99)",0,0
"LLH(94)","MJU(99)",0,0
"LLH(94)","MSJ(93)",0,0
"LLH(94)","PSU(93)",0,0
"LLH(94)","PSJ(95)",0,0
"LLH(94)","PSO(94)",0,0
"LLH(94)","PYJ(97)",0,0
"LLH(94)","POG(93)",0,0
"LLH(94)","PEB(95)",0,0
"LLH(94)","PJM(94)",0,0
"LLH(94)","PHY(99)",0,0
"LLH(94)","PHJ(99)",0,0
"LLH(94)","BYJ(99)",0,0
"LLH(94)","BOG(98)",0,0
"LLH(94)","SSM(98)",0,0
"LLH(94)","SHS(99)",0,0
"LLH(94)","SDS(92)",0,0
"LLH(94)","SSY(97)",0,0
"LLH(94)","SJEE(99)",0,0
"LLH(94)","SH(96)",0,0
"LLH(94)","SYJ(97)",0,0
"LLH(94)","AMJ(99)",0,0
"LLH(94)","ASH(99)",0,0
"LLH(94)","OSJ(98)",0,0
"LLH(94)","OSH(99)",0,0
"LLH(94)","OSM(98)",0,0
"LLH(94)","OJY(98)",0,0
"LLH(94)","OSJ(97)",0,0
"LLH(94)","YMS(99)",0,0
"LLH(94)","YYH(93)",0,0
"LLH(94)","YHJ(96)",0,0
"LLH(94)","YSH(99)",0,0
"LLH(94)","YAR(97)",0,0
"LLH(94)","LKC(93)",0,0
"LLH(94)","LDY(99)",0,0
"LLH(94)","LDJ(93)",0,0
"LLH(94)","LSH(99)",0,0
"LLH(94)","LSJ(94)",0,0
"LLH(94)","LYJ(98)",0,0
"LLH(94)","LWH(98)",0,0
"LLH(94)","LYS(97)",0,0
"LLH(94)","LIH(94)",0,0
"LLH(94)","LJH(97)",0,0
"LLH(94)","LJM(98)",0,0
"LLH(94)","LJY(97)",0,0
"LLH(94)","LJA(00)",0,0
"LLH(94)","LCH(95)",0,0
"LLH(94)","LHW(92)",0,0
"LLH(94)","LHH(93)",0,0
"LLH(94)","JMK(98)",0,0
"LLH(94)","JSH(94)",0,0
"LLH(94)","JJH(92)",0,0
"LLH(94)","JYW(94)",1,1
"LLH(94)","JYK(93)",0,0
"LLH(94)","JYL(98)",0,0
"LLH(94)","JJY(92)",0,0
"LLH(94)","JJK(98)",0,0
"LLH(94)","JMY(98)",0,0
"LLH(94)","JYN(96)",0,0
"LLH(94)","JYW(92)",0,0
"LLH(94)","JSM(98)",0,0
"LLH(94)","CNG(99)",0,0
"LLH(94)","CSB(98)",0,0
"LLH(94)","CJI(94)",0,0
"LLH(94)","HEG(97)",0,0
"(LJA00)","BHJ(99)",0,0
"(LJA00)","CSH(93)",0,0
"(LJA00)","EDH(95)",0,0
"(LJA00)","HHM(95)",0,0
"(LJA00)","HWM(95)",0,0
"(LJA00)","JCG(98)",0,0
"(LJA00)","JDH(94)",0,0
"(LJA00)","JEJ(95)",0,0
"(LJA00)","JHJ(99)",0,0
"(LJA00)","JYG(96)",0,0
"(LJA00)","JYJ(94)",0,0
"(LJA00)","JYJ(95)",0,0
"(LJA00)","KDK(99)",0,0
"(LJA00)","KGP(94)",0,0
"(LJA00)","KHJ(98)",0,0
"(LJA00)","KHS(98)",0,0
"(LJA00)","KJH(96)",0,0
